DATE,0,1,2,3,4,5,6,7,8,9,Average
2019-12-19,,,,0.0,0.0,,0.0,0.0,0.16,,0.032
2019-12-20,,,,,,,0.01,,0.12,,0.065
2019-12-21,,,,,,,0.0,,,,0.0
2019-12-22,,,,,0.02,0.04,,,,,0.03
2019-12-23,,,,0.02,0.13,,0.0,0.09,0.43,,0.13399999999999998
2019-12-24,,,,0.0,0.0,,0.0,0.0,0.08,,0.016
2019-12-25,,,,,,,,,,,
2019-12-26,0.01,,,,0.0,0.39,0.03,,,,0.10750000000000001
2019-12-27,,,,0.06,0.01,,0.12,,0.35,0.07,0.135
2019-12-28,,,,0.0,0.0,,0.0,,0.02,0.0,0.005
2019-12-29,,,,,,,0.15,,,,0.15
2019-12-30,0.02,0.0,0.2,0.55,0.06,,0.04,0.01,0.03,0.5,0.11375
2019-12-31,,,,0.04,0.01,,0.02,0.01,0.39,0.0,0.094
2020-01-01,,,,,,,,,,,
2020-01-02,,,,,0.0,,,,,,0.0
2020-01-03,,,,,0.0,,,,,,0.0
2020-01-04,,,,,,,,,,,
2020-01-05,,,,,,,,,0.16,,0.16
2020-01-06,,,,0.04,,,0.04,,0.12,0.04,0.06666666666666667
2020-01-07,1.57,1.65,1.81,0.92,0.7,0.48,2.54,0.72,1.02,0.89,1.2677777777777777
2020-01-08,,0.63,0.83,0.71,1.65,,2.1,2.33,0.55,0.53,1.2571428571428573
2020-01-09,,,,0.0,0.0,,0.01,0.04,0.05,0.0,0.02
2020-01-10,,,,,,,0.0,0.0,,,0.0
2020-01-11,,,,,,,,,,,
2020-01-12,,,,,,,,,0.39,,0.39
2020-01-13,,,,,,,,,0.16,,0.16
2020-01-14,,,,,,0.16,0.02,,0.91,,0.36333333333333334
2020-01-15,,,,,,,0.0,,0.02,,0.01
2020-01-16,,,,,,,,,,,
2020-01-17,,,,,,,,,,,
2020-01-18,,0.16,0.0,,,,,,0.0,0.1,0.05333333333333334
2020-01-19,,,,,,,,,0.0,0.0,0.0
2020-01-20,,,,0.0,0.02,,,0.05,,,0.023333333333333334
2020-01-21,,,,0.0,0.0,,,0.0,0.04,,0.01
2020-01-22,,,,,,0.76,,,,,0.76
2020-01-23,,,0.2,0.5,,,0.05,,0.0,0.57,0.1875
2020-01-24,,,0.2,0.0,,,0.0,,,0.0,0.06666666666666667
2020-01-25,,,0.01,,,,,,,,0.01
2020-01-26,,0.28,0.04,,,,,,0.06,,0.12666666666666668
2020-01-27,,0.0,2.13,0.32,,2.72,0.11,,,0.48,1.0559999999999998
2020-01-28,,0.37,0.51,0.34,0.0,,0.28,,0.43,2.42,0.3216666666666667
2020-01-29,,0.04,0.03,0.0,0.0,,0.0,,0.13,0.0,0.03333333333333333
2020-01-30,,0.59,0.0,,,,,,0.0,,0.19666666666666666
2020-01-31,,,0.0,,,,,,0.01,,0.005
2020-02-01,,,,,,,,,0.02,,0.02
2020-02-02,,,,,,,,,,,
2020-02-03,,,,0.01,,,,,0.0,,0.005
2020-02-04,,,,0.0,0.39,,0.04,,,,0.14333333333333334
2020-02-05,,,,0.01,0.07,,0.03,0.03,0.87,,0.202
2020-02-06,,,,0.0,0.0,,0.0,0.0,0.3,,0.06
2020-02-07,,,,,,,,,0.0,,0.0
2020-02-08,,,,,,,,,0.17,,0.17
2020-02-09,,,,,,,,,0.0,,0.0
2020-02-10,,,,,,,,,0.01,,0.01
2020-02-11,,,,,,,,,,,
2020-02-12,0.24,,0.28,0.11,0.0,,0.41,,,0.2,0.20800000000000002
2020-02-13,,,,0.09,0.26,,0.15,0.07,0.08,1.08,0.12999999999999998
2020-02-14,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2020-02-15,,,,0.0,,,0.04,,,,0.02
2020-02-16,0.51,0.2,0.08,0.42,0.57,,0.54,0.64,0.24,0.16,0.4
2020-02-17,,,0.0,0.13,0.08,0.09,0.09,0.0,3.43,0.0,0.5457142857142857
2020-02-18,,,,0.11,0.0,,0.01,,1.14,,0.31499999999999995
2020-02-19,,,,0.0,,,0.0,,,,0.0
2020-02-20,,,,,,,,,,,
2020-02-21,,,,,,,0.07,,,,0.07
2020-02-22,,,0.0,0.05,0.29,,0.05,0.25,0.08,0.19,0.12
2020-02-23,,,,0.0,0.0,,0.0,0.04,,0.0,0.01
2020-02-24,,,,,,,0.01,0.0,,,0.005
2020-02-25,0.67,1.46,1.85,0.02,0.34,,1.97,0.5,0.75,0.53,0.945
2020-02-26,,1.1,0.1,0.09,0.31,,0.91,0.47,0.0,1.43,0.4257142857142857
2020-02-27,,0.04,0.03,0.0,0.0,,0.0,0.0,,0.13,0.011666666666666667
2020-02-28,,0.0,0.02,,,,0.09,0.0,,0.0,0.0275
2020-02-29,,,,0.11,0.17,0.55,0.18,0.12,0.0,0.01,0.18833333333333335
2020-03-01,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2020-03-02,,0.02,0.0,,0.01,,,0.0,0.07,,0.02
2020-03-03,,0.0,0.08,,0.0,,,0.0,,,0.02
2020-03-04,,0.0,,,,,,,,,0.0
2020-03-05,,,,,,,,,0.24,,0.24
2020-03-06,,,,,,,,,,,
2020-03-07,,,,0.03,,0.31,,,,,0.16999999999999998
2020-03-08,,,,0.01,,,,,,0.28,0.01
2020-03-09,,,,0.0,,,0.01,,,0.0,0.005
2020-03-10,0.24,0.67,0.87,0.5,0.19,0.91,0.19,0.17,0.91,0.9,0.5166666666666667
2020-03-11,,0.48,0.35,0.04,0.28,,0.22,0.24,0.71,0.08,0.3314285714285714
2020-03-12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-03-13,,,,,0.02,,,,,,0.02
2020-03-14,,,,,0.0,,,,0.05,,0.025
2020-03-15,,,,,,,,,0.0,,0.0
2020-03-16,,0.35,,,,,,,0.02,,0.185
2020-03-17,,0.0,,,,,,0.02,0.0,,0.006666666666666667
2020-03-18,,,,,,,,0.01,,,0.01
2020-03-19,,,,,,,,0.0,,,0.0
2020-03-20,,,,,,,,0.0,,,0.0
2020-03-21,,,,,,,,0.0,,,0.0
2020-03-22,,,,0.02,,,,,,,0.02
2020-03-23,,,,0.0,,,,,,,0.0
2020-03-24,,,,,,,,,,,
2020-03-25,,,,,,,,,,,
2020-03-26,,,,0.28,,0.67,,,,,0.47500000000000003
2020-03-27,,0.47,0.16,0.26,0.15,,0.55,0.1,1.06,1.0,0.39285714285714285
2020-03-28,,,,0.0,0.0,,0.0,0.0,,0.06,0.0
2020-03-29,,,,,,,,,,0.0,
2020-03-30,,,,,,,,,,,
2020-03-31,,,,,,,,,,,
2020-04-01,,,0.0,0.0,,,,,,0.11,0.0
2020-04-02,,,,0.0,,,,,,0.0,0.0
2020-04-03,,,,,,,,,,,
2020-04-04,,,,,,,,,,,
2020-04-05,,,,,,,,,,,
2020-04-06,,,,,,,,,,,
2020-04-07,,,,,,,,,,,
2020-04-08,,0.16,,,,,,,0.24,,0.2
2020-04-09,,,,,,,,,,,
2020-04-10,,,0.0,,,,,,,,0.0
2020-04-11,,,0.0,0.03,,,,,,,0.015
2020-04-12,,0.63,0.39,0.29,,1.26,,,,0.36,0.6425000000000001
2020-04-13,,,0.01,0.02,,,0.05,0.01,,0.23,0.0225
2020-04-14,,,,0.0,,,0.0,0.0,,0.0,0.0
2020-04-15,,,,,,,,,,,
2020-04-16,,,,,,,,,,,
2020-04-17,0.1,,,0.59,0.04,,0.16,0.0,,,0.178
2020-04-18,,0.04,0.02,0.28,0.22,,0.01,0.36,0.39,1.28,0.18857142857142856
2020-04-19,,0.63,0.43,0.03,0.0,0.51,0.36,0.0,0.04,0.0,0.25
2020-04-20,,0.63,0.28,1.15,0.41,,0.49,0.15,0.59,1.31,0.5285714285714286
2020-04-21,,,,0.0,0.0,,0.0,0.01,,0.0,0.0025
2020-04-22,,,,,0.0,,,0.0,,,0.0
2020-04-23,,,,,,,0.25,,0.12,,0.185
2020-04-24,,,,,,,0.0,,0.02,,0.01
2020-04-25,,,,,,,,,,,
2020-04-26,,0.2,,,,,,,,,0.2
2020-04-27,,0.03,,,,,,,,,0.03
2020-04-28,,,,,,,,0.0,,,0.0
2020-04-29,,,,,,,,0.0,,,0.0
2020-04-30,,,,,,,,,,,
2020-05-01,,,,,,,,,,,
2020-05-02,,,,,,,,,,,
2020-05-03,,,0.09,2.17,,,0.25,,0.0,0.37,0.6275
2020-05-04,,0.01,,0.0,,,0.13,,,0.52,0.04666666666666667
2020-05-05,,,,,,,0.08,,,0.0,0.08
2020-05-06,,,,,,,0.06,,0.0,,0.03
2020-05-07,,,,,,,0.0,,,,0.0
2020-05-08,,,,,,,0.33,,,,0.33
2020-05-09,1.02,1.1,0.94,1.7,0.57,,0.68,1.04,2.13,0.85,1.1475
2020-05-10,,,,0.13,0.53,,0.02,0.62,,1.15,0.32499999999999996
2020-05-11,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2020-05-12,,,,0.0,0.16,,0.01,0.06,,,0.057499999999999996
2020-05-13,,,,,0.0,,0.0,0.0,,,0.0
2020-05-14,,,,,,,,,,,
2020-05-15,0.39,0.39,0.44,0.49,0.13,0.13,0.95,0.07,,0.04,0.37375
2020-05-16,,,0.01,0.31,0.43,,0.76,0.48,0.16,0.56,0.35833333333333334
2020-05-17,,,,0.0,0.01,,0.0,0.0,,0.0,0.0025
2020-05-18,1.42,0.49,,,0.0,,0.45,,0.0,,0.472
2020-05-19,0.2,1.42,0.08,0.25,1.4,,0.27,1.52,1.38,0.26,0.815
2020-05-20,,0.2,,0.01,0.52,,0.09,0.15,0.55,0.0,0.25333333333333335
2020-05-21,,,,0.0,0.0,,0.0,0.0,0.04,,0.008
2020-05-22,,,,,,,,,,,
2020-05-23,,0.16,,,,,0.33,0.03,0.0,,0.13
2020-05-24,,0.02,,,0.57,,0.0,0.59,0.03,,0.242
2020-05-25,,,,0.05,0.0,,0.11,0.0,,,0.04
2020-05-26,,,,0.0,,,0.0,,,,0.0
2020-05-27,,,,,0.06,,,0.11,0.0,,0.056666666666666664
2020-05-28,,,,,0.0,,,0.0,,,0.0
2020-05-29,,,,,,,,,,,
2020-05-30,,,,,,,,,,,
2020-05-31,,,,0.43,,0.16,,,,0.03,0.295
2020-06-01,,,,0.02,0.06,,0.13,,,0.01,0.06999999999999999
2020-06-02,,,,0.0,0.0,,0.0,,,0.0,0.0
2020-06-03,,,,0.01,0.08,,0.02,0.02,,,0.0325
2020-06-04,0.03,,,0.0,0.01,,0.0,0.0,,,0.008
2020-06-05,,,,,0.0,,,,,,0.0
2020-06-06,,,,,,,,,,,
2020-06-07,,,,,,,0.13,,,,0.13
2020-06-08,,,,,,,0.0,,,,0.0
2020-06-09,,,,,,,,,,,
2020-06-10,,,,,,,2.55,,,,2.55
2020-06-11,,0.16,0.98,0.2,0.24,,1.11,0.05,0.04,0.41,0.3971428571428572
2020-06-12,,,0.08,0.0,0.0,0.04,0.09,0.0,,0.0,0.035
2020-06-13,,,,2.76,,0.94,0.35,,,3.63,1.3499999999999999
2020-06-14,,,0.47,1.34,0.04,1.04,0.6,0.08,0.04,0.27,0.5157142857142858
2020-06-15,,,,0.0,0.0,,0.0,0.0,,0.42,0.0
2020-06-16,,,,,,,,,,0.0,
2020-06-17,,,,,,,,,,,
2020-06-18,,,0.12,1.13,,2.44,0.02,,,0.54,0.9275
2020-06-19,,0.01,0.02,1.83,0.0,0.43,0.02,0.01,,1.08,0.33142857142857146
2020-06-20,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-06-21,,,,,,,0.27,,,,0.27
2020-06-22,,,,,,,0.0,,,,0.0
2020-06-23,,,,,,,,,,,
2020-06-24,0.83,,,0.19,0.01,1.49,0.26,,,,0.556
2020-06-25,0.28,,0.06,1.04,1.9,0.57,0.35,2.02,1.42,1.33,0.955
2020-06-26,0.21,,,0.0,0.17,,0.01,0.07,,0.83,0.092
2020-06-27,0.0,,,,0.0,,0.0,0.0,,0.0,0.0
2020-06-28,,,,,,,,,0.05,,0.05
2020-06-29,,,,,,1.01,1.69,,,,1.35
2020-06-30,2.09,,,0.2,2.99,,1.49,0.7,2.44,,1.6516666666666666
2020-07-01,,0.55,,,,,0.0,,2.05,,0.8666666666666666
2020-07-02,,,,,,,,,,,
2020-07-03,,,,0.61,,0.62,0.01,,,,0.41333333333333333
2020-07-04,0.05,,,,0.07,0.04,0.04,,,0.31,0.05
2020-07-05,0.0,,,,0.0,,0.0,,,0.0,0.0
2020-07-06,,,,,,0.59,0.03,,,,0.31
2020-07-07,,,,,,1.42,0.05,,,0.06,0.735
2020-07-08,,,,,,,0.0,,,0.0,0.0
2020-07-09,,,,,,,,,,,
2020-07-10,0.04,0.71,0.98,4.57,0.08,,0.37,,3.19,3.66,1.4200000000000002
2020-07-11,0.03,0.48,,,0.01,,0.33,0.03,0.24,4.64,0.18666666666666668
2020-07-12,0.0,,,,0.0,0.18,2.16,0.0,,0.0,0.4680000000000001
2020-07-13,0.8,1.89,4.84,,0.76,0.06,5.71,0.4,1.14,3.79,1.9500000000000002
2020-07-14,1.67,1.77,0.08,,1.68,0.0,0.45,1.5,1.89,1.81,1.1300000000000001
2020-07-15,0.0,,0.1,,0.0,0.02,0.35,0.0,0.0,0.05,0.06714285714285714
2020-07-16,,,,,,,0.07,,,0.0,0.07
2020-07-17,,,,,,,0.0,,,,0.0
2020-07-18,,,,,,0.01,,,,,0.01
2020-07-19,0.81,,,,0.91,,0.36,0.04,,,0.53
2020-07-20,0.13,,,,0.35,,1.06,0.44,,0.06,0.495
2020-07-21,0.01,,,0.28,0.03,0.24,0.01,0.0,,0.13,0.09500000000000001
2020-07-22,0.28,,1.65,0.31,0.26,0.0,0.78,0.0,,3.26,0.4685714285714286
2020-07-23,0.72,,1.18,1.97,0.28,0.39,1.92,,,1.08,1.0766666666666667
2020-07-24,4.29,5.35,1.72,0.35,3.98,0.1,0.63,2.83,2.09,6.74,2.371111111111111
2020-07-25,0.01,1.77,0.46,,0.1,,0.37,0.13,0.51,0.15,0.47857142857142865
2020-07-26,0.0,0.67,0.2,,0.0,,1.92,0.04,,0.0,0.4716666666666667
2020-07-27,0.01,0.05,,,0.02,2.82,0.14,0.2,,0.0,0.5399999999999999
2020-07-28,0.19,0.16,0.55,0.42,0.06,,0.08,0.15,,2.81,0.22999999999999998
2020-07-29,0.22,0.79,0.2,0.02,0.33,,3.04,0.56,0.52,0.32,0.71
2020-07-30,0.33,,0.31,,1.67,,4.99,0.06,,2.19,1.472
2020-07-31,0.0,,,,0.0,,2.41,0.0,,0.31,0.6025
2020-08-01,0.28,0.02,,,0.13,,0.71,0.86,,0.0,0.39999999999999997
2020-08-02,1.25,0.16,,,1.63,,0.07,0.68,0.04,,0.6383333333333333
2020-08-03,1.78,0.35,,,3.3,,0.05,6.48,,,2.3920000000000003
2020-08-04,1.07,0.19,,,1.88,,0.29,3.17,,,1.3199999999999998
2020-08-05,0.15,0.35,,,0.16,0.39,0.72,4.48,0.04,,0.8985714285714286
2020-08-06,2.82,0.24,0.02,0.36,3.61,,1.32,4.74,,0.24,1.8728571428571428
2020-08-07,0.0,,2.52,3.35,0.02,,1.6,0.09,0.17,0.01,1.1071428571428572
2020-08-08,0.0,0.14,3.86,1.22,0.0,,1.81,0.0,0.02,9.88,0.8812499999999999
2020-08-09,1.23,0.24,,,1.22,,1.43,1.57,,0.93,1.138
2020-08-10,3.8,,,,1.64,0.17,0.64,1.69,,0.42,1.5879999999999999
2020-08-11,4.76,0.71,,,5.43,0.06,1.5,3.24,0.19,0.49,2.27
2020-08-12,0.0,,,,0.01,,1.06,0.08,,0.42,0.28750000000000003
2020-08-13,0.0,,,,0.0,,0.09,0.0,,1.44,0.0225
2020-08-14,,,,,0.02,,0.0,0.01,,0.0,0.01
2020-08-15,0.69,1.5,,,1.74,,0.02,0.33,,,0.8559999999999999
2020-08-16,0.39,,,,0.98,,0.0,0.47,,,0.45999999999999996
2020-08-17,0.0,,,,0.0,,,0.0,,,0.0
2020-08-18,,,,,,,,,,,
2020-08-19,,,,,,,,,,,
2020-08-20,,,,,,,,,,,
2020-08-21,,0.1,,,,,,,,,0.1
2020-08-22,0.02,0.08,,,0.1,,1.13,0.17,,,0.3
2020-08-23,0.02,0.43,,,1.68,,0.46,0.58,,,0.634
2020-08-24,0.0,,,,0.0,,0.0,0.0,,,0.0
2020-08-25,,,,,,0.12,,,,,0.12
2020-08-26,,,,2.0,,4.49,0.08,,,,2.19
2020-08-27,0.42,,0.01,,0.26,0.03,0.27,0.3,,1.06,0.215
2020-08-28,0.42,,,,0.41,,1.49,1.12,,0.52,0.8600000000000001
2020-08-29,0.01,,,0.64,0.23,,0.43,0.01,,0.31,0.264
2020-08-30,0.04,0.79,,,2.1,,0.61,0.79,,0.0,0.866
2020-08-31,0.01,0.09,0.04,,0.11,,0.33,0.02,,,0.09999999999999999
2020-09-01,0.0,,,,0.0,0.0,0.0,0.0,,,0.0
2020-09-02,0.01,5.87,0.28,1.06,0.02,5.84,0.15,0.08,,0.97,1.6637499999999998
2020-09-03,2.79,3.23,,,2.45,,2.26,2.63,0.08,1.33,2.2399999999999998
2020-09-04,0.09,,,,0.01,,0.1,0.02,,0.0,0.055
2020-09-05,0.0,,,,0.0,,0.0,0.0,,0.1,0.0
2020-09-06,,1.06,0.43,0.29,,1.18,0.79,,0.24,1.43,0.665
2020-09-07,1.16,,4.25,3.86,1.12,4.87,1.32,1.12,0.16,4.59,2.2325
2020-09-08,1.43,,,,1.53,,0.71,0.55,,0.07,1.055
2020-09-09,0.03,,,,0.01,,0.36,0.09,,0.0,0.1225
2020-09-10,0.06,,,,0.2,,0.0,0.48,,,0.185
2020-09-11,0.0,,,,0.0,0.02,0.08,0.0,,,0.02
2020-09-12,0.25,2.05,0.39,,0.24,,0.56,0.3,1.89,0.17,0.8114285714285714
2020-09-13,0.01,,,0.2,0.03,,0.02,0.21,1.02,0.0,0.24833333333333332
2020-09-14,0.0,,,,0.0,,0.0,0.0,,,0.0
2020-09-15,,,,,,,,,,,
2020-09-16,,,0.03,,,0.28,0.24,0.18,,,0.1825
2020-09-17,0.02,,,0.06,0.01,0.98,0.02,0.51,0.0,0.05,0.2285714285714286
2020-09-18,0.0,,,,0.0,0.56,0.0,0.0,,0.37,0.11200000000000002
2020-09-19,0.75,,,,0.01,,,0.02,,0.0,0.26
2020-09-20,0.0,,,,0.0,,0.16,0.0,,,0.04
2020-09-21,,,,,,,0.0,,,,0.0
2020-09-22,,,,,,,,,,,
2020-09-23,,0.12,,,,,,,,,0.12
2020-09-24,,,,,,0.0,,,,,0.0
2020-09-25,,0.37,,,,,,,,,0.37
2020-09-26,,0.24,,,,,,,0.47,,0.355
2020-09-27,,,,,,,,0.0,,,0.0
2020-09-28,,,,,,,0.75,0.0,,,0.375
2020-09-29,,,,,,,0.72,,,,0.72
2020-09-30,,,,,,,0.0,,,,0.0
2020-10-01,,,,,1.51,,,,0.05,,0.78
2020-10-02,,,,,0.0,,,,,,0.0
2020-10-03,0.05,0.0,,,,,0.18,,,,0.07666666666666666
2020-10-04,0.0,,,0.17,,0.04,0.02,0.0,0.0,,0.03833333333333334
2020-10-05,,,,,,,0.0,0.0,,,0.0
2020-10-06,,,,,,,,,,,
2020-10-07,,,,,,,,,,,
2020-10-08,,,,,,,,,,,
2020-10-09,,,,,,,,,,,
2020-10-10,,,,,,,,,,,
2020-10-11,,,,,,,,,,,
2020-10-12,,,,,,,0.02,,,,0.02
2020-10-13,,,,,,,0.0,,,,0.0
2020-10-14,,,,,,,,,,,
2020-10-15,,,,,,,,,2.01,,2.01
2020-10-16,,,,,,0.16,,,0.32,,0.24
2020-10-17,0.01,,,,,,,,,0.01,0.01
2020-10-18,0.0,,,,,,,,,0.0,0.0
2020-10-19,,,,,,,,,,,
2020-10-20,,,,,,,,,,,
2020-10-21,,,,,,,,,,,
2020-10-22,0.02,,,,,,,,0.05,1.03,0.035
2020-10-23,0.0,,,,,,,,,0.0,0.0
2020-10-24,,,,,,,,,,,
2020-10-25,,,,,,,,,,,
2020-10-26,,,,,,,,,,,
2020-10-27,,,,,,,,,,,
2020-10-28,,,,,,,,,,,
2020-10-29,,,,,,,,,,,
2020-10-30,,,,,,,,,,,
2020-10-31,,,,,,,,,,,
2020-11-01,0.26,,,0.05,0.07,,0.0,0.01,,,0.078
2020-11-02,0.55,,,,0.47,0.24,0.14,0.06,,0.15,0.292
2020-11-03,0.03,,,,0.09,,0.15,0.0,,0.0,0.0675
2020-11-04,0.0,,,,0.0,,0.0,,,,0.0
2020-11-05,,,,,,,,,,,
2020-11-06,,,,,,,,,,,
2020-11-07,,,,,0.0,,0.01,,,,0.005
2020-11-08,,,,,0.0,,0.0,,,,0.0
2020-11-09,,,,,,,,,,,
2020-11-10,,,,,,,,,,,
2020-11-11,,,,,,,,,,,
2020-11-12,,,,,,,,,,,
2020-11-13,,,,,,,,,,,
2020-11-14,,,,,,,,,,,
2020-11-15,,,,,,,,,,,
2020-11-16,,,,,,,,,,,
2020-11-17,,,,0.03,,,0.11,,,,0.07
2020-11-18,0.19,,,0.02,0.25,,0.14,0.21,,,0.16199999999999998
2020-11-19,1.93,0.31,0.75,0.0,3.54,0.48,1.3,2.32,0.79,0.56,1.2688888888888887
2020-11-20,0.13,,,,0.11,,1.04,0.61,,0.7,0.47250000000000003
2020-11-21,0.0,,,,0.0,,0.0,0.0,,0.0,0.0
2020-11-22,0.12,,,,0.2,0.16,0.17,0.09,0.75,,0.24833333333333332
2020-11-23,0.0,,,,0.0,,0.0,0.01,,0.03,0.0025
2020-11-24,,,,,,,,0.0,,0.0,0.0
2020-11-25,,,,,,,,,,,
2020-11-26,,,,,,0.16,,,,,0.16
2020-11-27,,,,,,0.0,,,1.22,,0.61
2020-11-28,,,,,,,,,0.91,,0.91
2020-11-29,,,,,,0.0,,,,,0.0
2020-11-30,,,,,,,,,,,
2020-12-01,,,,,,,,,,,
2020-12-02,,,,,,,,,,,
2020-12-03,,,,,,,,,,,
2020-12-04,,,,,,,,,,,
2020-12-05,,,,,,,,,,,
2020-12-06,,,,,,,,,,,
2020-12-07,,,,,,,,,,,
2020-12-08,,,,,,,,,0.1,,0.1
2020-12-09,,,,,,,,,,,
2020-12-10,0.01,,,,,,,,,,0.01
2020-12-11,0.0,,,,,,0.0,,,,0.0
2020-12-12,,,,,,,,,,,
2020-12-13,0.11,,,,0.07,,0.0,0.06,0.28,,0.10400000000000001
2020-12-14,0.03,,,0.05,0.04,0.0,0.01,0.12,1.38,,0.23285714285714285
2020-12-15,0.0,,,,0.0,,0.0,0.0,0.35,,0.06999999999999999
2020-12-16,,,,,,0.05,0.04,,0.12,,0.06999999999999999
2020-12-17,,,,,,0.0,0.0,,,,0.0
2020-12-18,0.05,,,,0.01,,,,0.01,,0.023333333333333334
2020-12-19,0.0,,,,0.0,,,,0.01,,0.0033333333333333335
2020-12-20,,,,,,,,,0.12,,0.12
2020-12-21,,,,,,0.0,,,,,0.0
2020-12-22,0.0,,,,,,,0.0,,,0.0
2020-12-23,0.0,,,,,,,0.0,,,0.0
2020-12-24,,,,,,,,,,,
2020-12-25,,,,,,,,,0.02,,0.02
2020-12-26,,,,,,,,,,,
2020-12-27,,,,0.44,,0.56,,,,,0.5
2020-12-28,0.06,,,,0.05,,,0.01,,0.09,0.04
2020-12-29,0.0,,,,0.0,,0.08,0.0,,0.0,0.02
2020-12-30,,,,0.05,0.01,0.35,0.02,,1.34,0.31,0.354
2020-12-31,,,,0.06,0.0,0.17,0.01,,0.21,0.0,0.09
2021-01-01,,,,,,0.0,0.1,,,,0.05
2021-01-02,,,,,,0.0,0.08,,0.39,,0.15666666666666668
2021-01-03,,,,,,,0.0,,0.01,,0.005
2021-01-04,,,,,,,,,,,
2021-01-05,,,,,,,0.0,0.03,0.04,,0.023333333333333334
2021-01-06,0.79,,,,1.57,0.0,0.28,0.0,0.2,,0.4733333333333334
2021-01-07,0.08,,,0.14,0.09,0.28,0.06,0.09,0.39,,0.16142857142857142
2021-01-08,0.0,,,0.07,0.0,0.2,1.18,0.79,0.16,,0.34285714285714286
2021-01-09,,,,0.0,,0.11,0.0,0.0,0.47,,0.11599999999999999
2021-01-10,,,,,,,,,0.21,,0.21
2021-01-11,,,,,,0.32,,,0.04,,0.18
2021-01-12,1.18,,,,,0.16,0.06,,,,0.4666666666666666
2021-01-13,0.04,,,,0.1,,0.05,0.04,,,0.0575
2021-01-14,0.0,,,,0.0,,0.0,0.0,,,0.0
2021-01-15,,,,,,,,0.0,,,0.0
2021-01-16,,,,,0.01,,,0.02,,,0.015
2021-01-17,,,,,0.0,0.09,0.02,0.0,0.2,,0.062
2021-01-18,0.02,,,,,0.0,0.3,0.04,0.09,,0.09
2021-01-19,0.0,,,,0.01,,0.11,0.11,0.12,,0.06999999999999999
2021-01-20,,,,,0.0,,0.0,0.0,,,0.0
2021-01-21,,,,,,,,,,,
2021-01-22,0.57,,,,0.37,0.31,0.3,0.18,0.0,0.16,0.28833333333333333
2021-01-23,0.0,0.35,0.63,0.51,0.0,2.24,0.0,0.0,,0.04,0.46625000000000005
2021-01-24,,,0.04,,,,,,,0.13,0.04
2021-01-25,,,,,,,,,,0.0,
2021-01-26,,,,0.24,,0.79,0.14,,,0.24,0.38999999999999996
2021-01-27,0.01,,,,0.07,,0.16,0.06,,0.44,0.07500000000000001
2021-01-28,0.0,,,,0.0,,0.06,0.0,,0.0,0.015
2021-01-29,0.1,,,,0.08,0.03,0.06,0.09,0.16,,0.08666666666666667
2021-01-30,0.0,,,,0.01,,0.01,0.01,0.0,,0.006
2021-01-31,,,,,0.01,,0.0,0.05,,,0.02
2021-02-01,,,0.28,,0.03,0.91,0.25,0.04,0.42,0.9,0.32166666666666666
2021-02-02,,,,,0.0,,0.02,0.0,,0.0,0.006666666666666667
2021-02-03,0.79,,,,,,0.02,,,0.0,0.405
2021-02-04,0.13,,,,0.14,,,0.19,,,0.15333333333333335
2021-02-05,0.0,,,,0.0,,,0.0,,,0.0
2021-02-06,,,,,,,,,,,
2021-02-07,,,,,,,,,,,
2021-02-08,,,,,,,,,1.14,,1.14
2021-02-09,,,,,,,,,0.03,,0.03
2021-02-10,,,,,,,,,,,
2021-02-13,,,,,,,,,,,
2021-02-14,,,,,,,0.01,,,,0.01
2021-02-15,0.03,,,0.01,0.06,0.0,0.01,0.03,0.04,0.7,0.025714285714285717
2021-02-16,0.39,,,,0.39,,0.2,0.0,,0.0,0.24500000000000002
2021-02-17,0.09,,,0.02,0.06,0.04,0.13,,0.18,,0.08666666666666667
2021-02-18,0.0,,,0.03,0.0,0.09,0.02,,0.35,,0.08166666666666667
2021-02-19,,,,0.0,,0.01,0.0,,0.11,,0.03
2021-02-21,,,,,,,,,,,
2021-02-22,,,,,,,,,,,
2021-02-23,,,,,,,,,0.24,,0.24
2021-02-24,,,,,,,,,,,
2021-02-25,,,,,,,0.02,,,,0.02
2021-02-26,,,,,,0.55,0.0,,,0.33,0.275
2021-02-27,,0.22,,,,,,,,0.01,0.22
2021-02-28,,,,,,,,,,0.0,
2021-03-01,0.67,2.76,1.3,1.46,0.64,0.35,0.11,0.61,0.83,,0.9699999999999999
2021-03-02,1.65,0.74,,,2.02,,1.9,2.15,0.66,1.88,1.5200000000000002
2021-03-03,0.0,,,,0.0,,0.0,0.07,,0.0,0.0175
2021-03-04,,,,,,,,0.0,,,0.0
2021-03-05,,,,,,,0.12,,,0.33,0.12
2021-03-06,,0.2,,,,,0.0,,,0.0,0.1
2021-03-07,,,,,,,,,,,
2021-03-08,,,,,,,,,,,
2021-03-09,,,,,,,,,,,
2021-03-10,,,,,,,,,,,
2021-03-11,,,,,,,,,,,
2021-03-12,,,1.02,,,0.75,0.24,,,0.54,0.6699999999999999
